arrival_time,length,cpus
41.583333333333336,0.16666666666666666,4
41.75,1.8333333333333333,4
41.75,0.25,2
41.75,0.16666666666666666,4
41.916666666666664,0.5833333333333334,4
41.916666666666664,2.1666666666666665,2
42.166666666666664,0.16666666666666666,2
42.166666666666664,0.5833333333333334,4
42.25,5.333333333333333,2
42.333333333333336,1.1666666666666667,4
42.5,0.25,2
42.5,0.16666666666666666,4
42.583333333333336,0.6666666666666666,4
42.75,0.6666666666666666,4
43.083333333333336,0.5833333333333334,4
43.083333333333336,0.16666666666666666,2
43.083333333333336,0.4166666666666667,2
43.333333333333336,0.16666666666666666,4
43.333333333333336,0.3333333333333333,4
43.416666666666664,0.5833333333333334,4
43.416666666666664,0.3333333333333333,2
43.5,0.5,2
43.833333333333336,4.583333333333333,2
43.833333333333336,0.75,4
43.916666666666664,0.16666666666666666,2
43.916666666666664,0.4166666666666667,2
44.833333333333336,0.16666666666666666,2
45.0,0.3333333333333333,8
45.166666666666664,0.3333333333333333,4
45.25,0.3333333333333333,2
45.333333333333336,0.25,4
45.416666666666664,0.6666666666666666,2
46.166666666666664,0.6666666666666666,4
46.166666666666664,0.6666666666666666,2
46.25,0.5833333333333334,4
46.333333333333336,3.5833333333333335,2
46.416666666666664,0.75,4
46.5,1.8333333333333333,2
46.583333333333336,1.25,2
46.583333333333336,0.3333333333333333,4
46.833333333333336,0.16666666666666666,2
46.833333333333336,0.16666666666666666,4
46.916666666666664,0.16666666666666666,2
46.916666666666664,16.083333333333332,2
47.0,6.25,2
47.083333333333336,0.25,2
47.25,0.8333333333333334,2
47.583333333333336,0.25,4
47.666666666666664,10.416666666666666,4
47.916666666666664,5.5,2
48.166666666666664,0.5,2
48.25,0.3333333333333333,4
48.25,17.25,2
48.333333333333336,7.166666666666667,2
48.416666666666664,1.0833333333333333,2
48.583333333333336,0.16666666666666666,2
48.583333333333336,0.16666666666666666,2
48.583333333333336,0.5,4
48.666666666666664,5.666666666666667,2
48.666666666666664,3.3333333333333335,2
48.916666666666664,4.5,2
49.333333333333336,0.4166666666666667,2
49.416666666666664,0.16666666666666666,4
49.5,5.333333333333333,2
49.75,6.666666666666667,2
49.916666666666664,0.16666666666666666,4
50.583333333333336,66.16666666666667,4
50.583333333333336,0.16666666666666666,2
50.583333333333336,0.6666666666666666,4
50.833333333333336,0.16666666666666666,4
51.0,4.666666666666667,4
51.166666666666664,0.5833333333333334,8
51.333333333333336,3.6666666666666665,8
51.5,0.16666666666666666,2
51.583333333333336,0.5,4
51.666666666666664,0.3333333333333333,2
51.833333333333336,0.75,4
51.833333333333336,0.25,2
51.833333333333336,0.16666666666666666,4
52.0,0.4166666666666667,8
52.583333333333336,1.8333333333333333,4
52.666666666666664,2.1666666666666665,4
52.916666666666664,0.4166666666666667,2
53.083333333333336,0.6666666666666666,4
53.166666666666664,0.4166666666666667,2
53.25,24.583333333333332,4
53.25,71.75,2
53.333333333333336,0.16666666666666666,2
53.333333333333336,0.16666666666666666,2
53.5,0.6666666666666666,4
53.5,1.0,4
53.5,1.0,4
53.75,3.0,2
53.833333333333336,2.75,4
54.083333333333336,1.1666666666666667,2
54.166666666666664,1.0833333333333333,2
54.416666666666664,1.0833333333333333,4
54.75,0.16666666666666666,2
54.833333333333336,0.4166666666666667,4
55.25,3.4166666666666665,2
55.333333333333336,0.25,4
55.416666666666664,0.16666666666666666,2
55.583333333333336,0.4166666666666667,4
55.583333333333336,0.6666666666666666,4
55.666666666666664,0.5833333333333334,2
55.75,2.8333333333333335,4
55.916666666666664,0.4166666666666667,2
55.916666666666664,16.583333333333332,4
56.083333333333336,0.25,2
56.166666666666664,18.083333333333332,2
56.25,0.25,2
56.416666666666664,1.25,2
56.416666666666664,1.3333333333333333,2
56.916666666666664,2.5,4
56.916666666666664,0.6666666666666666,4
57.166666666666664,1.1666666666666667,2
57.25,0.3333333333333333,4
57.333333333333336,0.16666666666666666,2
57.333333333333336,0.16666666666666666,2
57.5,0.16666666666666666,4
58.083333333333336,0.5833333333333334,4
58.166666666666664,0.4166666666666667,2
58.25,0.75,24
58.25,5.166666666666667,4
58.25,0.16666666666666666,4
58.25,0.3333333333333333,4
58.25,0.3333333333333333,4
58.333333333333336,0.16666666666666666,2
58.583333333333336,0.75,4
58.833333333333336,0.9166666666666666,2
58.916666666666664,40.916666666666664,2
59.0,0.6666666666666666,8
59.083333333333336,0.16666666666666666,4
59.333333333333336,0.4166666666666667,4
59.75,1.0833333333333333,2
59.833333333333336,0.6666666666666666,2
60.083333333333336,0.6666666666666666,4
60.166666666666664,0.16666666666666666,2
60.25,0.25,2
60.25,1.5833333333333333,2
60.416666666666664,12.166666666666666,4
60.416666666666664,0.5,4
60.5,2.1666666666666665,2
60.583333333333336,0.16666666666666666,2
60.666666666666664,0.6666666666666666,4
60.833333333333336,0.16666666666666666,4
60.833333333333336,3.4166666666666665,4
61.0,0.3333333333333333,4
61.416666666666664,0.75,4
61.916666666666664,0.9166666666666666,8
61.916666666666664,0.25,2
61.916666666666664,0.8333333333333334,4
62.166666666666664,0.6666666666666666,4
62.25,0.5,2
62.333333333333336,12.75,2
62.333333333333336,0.16666666666666666,2
62.416666666666664,0.16666666666666666,4
62.5,1.5,2
62.666666666666664,1.25,2
62.833333333333336,13.166666666666666,2
62.916666666666664,0.6666666666666666,4
62.916666666666664,0.16666666666666666,2
63.0,0.5833333333333334,4
63.333333333333336,0.25,4
63.416666666666664,12.166666666666666,2
63.416666666666664,15.583333333333334,2
63.583333333333336,0.5,2
63.833333333333336,0.5,2
64.16666666666667,0.16666666666666666,4
64.16666666666667,12.166666666666666,2
64.16666666666667,0.6666666666666666,4
64.33333333333333,0.16666666666666666,2
64.66666666666667,10.75,4
64.75,0.3333333333333333,2
64.75,9.75,2
64.83333333333333,0.16666666666666666,4
64.91666666666667,12.25,2
65.08333333333333,23.416666666666668,2
65.16666666666667,6.333333333333333,2
65.25,0.4166666666666667,4
65.33333333333333,8.333333333333334,8
65.33333333333333,14.833333333333334,8
65.33333333333333,8.333333333333334,8
65.33333333333333,2.0833333333333335,8
65.41666666666667,9.0,8
65.41666666666667,0.16666666666666666,2
65.5,2.8333333333333335,2
65.5,1.1666666666666667,8
65.83333333333333,1.6666666666666667,2
66.08333333333333,0.5833333333333334,4
66.16666666666667,0.8333333333333334,4
66.16666666666667,67.75,2
66.25,0.3333333333333333,4
66.25,0.5833333333333334,4
66.25,0.4166666666666667,2
66.33333333333333,3.1666666666666665,2
66.41666666666667,1.0,2
66.41666666666667,0.5833333333333334,4
66.41666666666667,0.5833333333333334,4
66.5,0.5833333333333334,4
66.5,0.16666666666666666,2
66.5,0.5833333333333334,2
66.58333333333333,0.4166666666666667,2
66.66666666666667,0.16666666666666666,2
67.16666666666667,0.25,2
67.33333333333333,0.25,2
67.41666666666667,10.916666666666666,2
67.58333333333333,0.5,2
67.66666666666667,0.16666666666666666,4
67.66666666666667,0.3333333333333333,4
67.75,4.25,2
68.33333333333333,0.16666666666666666,4
68.33333333333333,3.3333333333333335,8
68.41666666666667,0.5833333333333334,4
68.41666666666667,0.5,2
68.41666666666667,0.16666666666666666,2
68.5,0.6666666666666666,4
68.91666666666667,0.6666666666666666,2
69.0,0.75,4
69.58333333333333,0.5,2
69.58333333333333,0.3333333333333333,8
69.58333333333333,9.416666666666666,2
69.58333333333333,0.16666666666666666,4
69.83333333333333,0.16666666666666666,8
69.91666666666667,1.5833333333333333,4
69.91666666666667,0.16666666666666666,4
70.25,21.5,2
70.41666666666667,0.25,2
70.5,1.4166666666666667,4
70.66666666666667,0.16666666666666666,2
71.25,29.25,2
71.66666666666667,0.4166666666666667,2
71.83333333333333,1.0,8
72.0,0.16666666666666666,2
72.0,0.16666666666666666,2
72.16666666666667,1.3333333333333333,4
72.33333333333333,0.4166666666666667,2
72.33333333333333,2.25,8
72.41666666666667,0.75,4
72.5,0.16666666666666666,2
72.58333333333333,0.3333333333333333,4
72.75,0.25,4
72.83333333333333,0.6666666666666666,2
72.83333333333333,0.5,4
72.91666666666667,1.4166666666666667,2
73.0,0.16666666666666666,2
73.0,0.5,4
73.25,0.5,4
73.41666666666667,0.5833333333333334,4
73.41666666666667,0.8333333333333334,4
73.41666666666667,0.16666666666666666,2
73.5,0.5833333333333334,4
73.5,0.16666666666666666,4
73.58333333333333,4.166666666666667,2
74.0,0.5833333333333334,2
74.08333333333333,0.8333333333333334,8
74.25,0.3333333333333333,4
74.25,2.25,2
74.33333333333333,0.16666666666666666,2
74.33333333333333,0.16666666666666666,2
74.33333333333333,0.16666666666666666,4
74.33333333333333,0.16666666666666666,2
74.5,0.3333333333333333,4
74.5,0.5,4
74.91666666666667,0.5833333333333334,4
75.08333333333333,6.333333333333333,2
75.16666666666667,0.4166666666666667,2
75.25,0.16666666666666666,4
75.33333333333333,0.16666666666666666,2
75.33333333333333,0.25,2
75.33333333333333,8.833333333333334,2
75.33333333333333,0.16666666666666666,4
75.41666666666667,0.16666666666666666,2
75.41666666666667,0.25,2
75.5,2.1666666666666665,4
75.66666666666667,0.5833333333333334,2
75.83333333333333,8.25,2
76.0,0.6666666666666666,4
76.08333333333333,0.16666666666666666,2
76.16666666666667,7.833333333333333,2
76.33333333333333,0.16666666666666666,2
76.41666666666667,0.25,2
76.66666666666667,0.3333333333333333,2
76.66666666666667,1.1666666666666667,4
76.75,0.16666666666666666,4
77.0,0.5,4
77.08333333333333,12.333333333333334,2
77.08333333333333,0.4166666666666667,2
77.08333333333333,0.8333333333333334,4
77.66666666666667,0.16666666666666666,2
77.66666666666667,0.25,4
78.16666666666667,0.5,2
78.41666666666667,2.25,2
78.5,0.3333333333333333,2
78.5,0.9166666666666666,4
78.83333333333333,1.6666666666666667,24
79.08333333333333,0.5,2
79.33333333333333,0.16666666666666666,2
79.41666666666667,0.4166666666666667,2
79.75,8.166666666666666,4
79.91666666666667,0.8333333333333334,4
80.08333333333333,19.666666666666668,8
80.16666666666667,3.75,4
80.41666666666667,0.25,2
80.5,12.5,2
80.58333333333333,0.75,4
80.58333333333333,9.583333333333334,8
80.58333333333333,1.0833333333333333,2
80.75,2.9166666666666665,2
80.91666666666667,0.25,2
81.08333333333333,2.9166666666666665,4
81.08333333333333,2.9166666666666665,4
81.08333333333333,0.5,2
81.16666666666667,0.5,4
81.41666666666667,8.75,2
81.41666666666667,3.25,8
81.41666666666667,0.75,4
81.58333333333333,0.16666666666666666,2
81.58333333333333,16.916666666666668,8
81.58333333333333,0.25,2
81.66666666666667,4.5,2
81.75,2.1666666666666665,4
81.75,9.416666666666666,2
82.08333333333333,2.75,2
82.16666666666667,1.4166666666666667,2
82.16666666666667,0.3333333333333333,2
82.25,0.16666666666666666,2
82.33333333333333,0.4166666666666667,2
82.33333333333333,0.16666666666666666,2
82.5,14.0,8
82.58333333333333,0.16666666666666666,2
82.66666666666667,0.6666666666666666,4
82.66666666666667,0.25,2
82.75,36.5,2
83.16666666666667,2.1666666666666665,4
83.16666666666667,0.3333333333333333,2
83.25,0.16666666666666666,4
83.58333333333333,0.5,2
83.58333333333333,0.8333333333333334,4
83.66666666666667,1.9166666666666667,2
83.83333333333333,0.16666666666666666,2
83.83333333333333,1.0,4
83.91666666666667,0.3333333333333333,2
84.5,13.083333333333334,24
84.83333333333333,0.6666666666666666,4
84.83333333333333,0.3333333333333333,2
84.91666666666667,0.16666666666666666,2
85.41666666666667,4.333333333333333,2
85.5,10.666666666666666,4
85.58333333333333,0.75,4
85.66666666666667,0.5833333333333334,2
85.75,0.9166666666666666,4
85.83333333333333,0.3333333333333333,2
85.83333333333333,0.5833333333333334,2
85.91666666666667,0.16666666666666666,2
86.0,0.3333333333333333,8
86.0,0.16666666666666666,2
86.08333333333333,2.0833333333333335,8
86.25,1.0,2
86.33333333333333,0.9166666666666666,2
86.33333333333333,0.5,4
86.33333333333333,0.16666666666666666,2
86.33333333333333,0.9166666666666666,24
86.41666666666667,3.5,2
86.5,0.16666666666666666,4
86.5,0.5,4
86.58333333333333,1.0,2
86.75,12.833333333333334,2
86.83333333333333,19.5,4
87.0,0.4166666666666667,4
87.25,0.9166666666666666,8
87.5,0.25,2
87.58333333333333,0.16666666666666666,2
87.58333333333333,0.4166666666666667,4
87.66666666666667,1.75,2
87.83333333333333,2.1666666666666665,2
88.08333333333333,0.16666666666666666,2
88.08333333333333,4.5,2
88.25,0.25,24
88.25,0.25,4
88.33333333333333,7.583333333333333,4
88.5,1.0,2
88.58333333333333,0.8333333333333334,8
88.58333333333333,5.583333333333333,2
89.0,0.8333333333333334,2
89.08333333333333,0.4166666666666667,24
89.08333333333333,0.5,2
89.16666666666667,0.9166666666666666,2
89.16666666666667,5.916666666666667,4
89.5,5.833333333333333,4
89.66666666666667,0.3333333333333333,4
89.75,1.0833333333333333,2
89.91666666666667,2.5,4
90.0,24.416666666666668,2
90.08333333333333,20.25,2
90.16666666666667,0.25,2
90.25,0.5833333333333334,4
90.25,0.4166666666666667,2
90.33333333333333,0.6666666666666666,24
90.33333333333333,6.0,2
90.41666666666667,0.16666666666666666,4
90.41666666666667,0.25,2
90.5,0.25,4
90.5,5.583333333333333,24
